      id           bayes.sfh.sfr       bayes.sfh.sfr_err    bayes.sfh.sfr100Myrs  bayes.sfh.sfr100Myrs_err     bayes.sfh.sfr10Myrs  bayes.sfh.sfr10Myrs_err         bayes.galex.FUV     bayes.galex.FUV_err         bayes.galex.NUV     bayes.galex.NUV_err           bayes.sdss.gp       bayes.sdss.gp_err           bayes.sdss.ip       bayes.sdss.ip_err           bayes.sdss.rp       bayes.sdss.rp_err           bayes.sdss.up       bayes.sdss.up_err   bayes.vista.vircam.H  bayes.vista.vircam.H_err   bayes.vista.vircam.J  bayes.vista.vircam.J_err  bayes.vista.vircam.Ks  bayes.vista.vircam.Ks_err   bayes.vista.vircam.Y  bayes.vista.vircam.Y_err   bayes.vista.vircam.Z  bayes.vista.vircam.Z_err     best.chi_square  best.reduced_chi_square  best.agn.fracAGN_dale2014  best.attenuation.B_B90  best.attenuation.E_BV_factor  best.attenuation.E_BV_lines  best.attenuation.E_BVs  best.attenuation.FUV  best.attenuation.V_B90  best.attenuation.powerlaw_slope  best.attenuation.uv_bump_amplitude  best.attenuation.uv_bump_wavelength  best.attenuation.uv_bump_width  best.dust.alpha  best.nebular.f_dust  best.nebular.f_esc  best.nebular.lines_width  best.nebular.logU  best.nebular.ne  best.nebular.zgas  best.param.EW(500.7/1.0)  best.param.EW(656.3/1.0)  best.param.restframe_FUV-NUV  best.param.restframe_NUV-r_prime  best.sfh.age  best.sfh.age_burst  best.sfh.age_main  best.sfh.f_burst  best.sfh.tau_burst  best.sfh.tau_main  best.stellar.age_m_star  best.stellar.imf  best.stellar.metallicity  best.stellar.old_young_separation_age   best.universe.age  best.universe.luminosity_distance  best.universe.redshift    best.dust.luminosity  best.param.restframe_Lnu(FUV)  best.param.restframe_Lnu(V_B90)     best.sfh.integrated            best.sfh.sfr     best.sfh.sfr100Myrs     best.sfh.sfr10Myrs        best.stellar.lum     best.stellar.lum_ly  best.stellar.lum_ly_old  best.stellar.lum_ly_young    best.stellar.lum_old  best.stellar.lum_young     best.stellar.m_gas  best.stellar.m_gas_old  best.stellar.m_gas_young     best.stellar.m_star  best.stellar.m_star_old  best.stellar.m_star_young       best.stellar.n_ly   best.stellar.n_ly_old  best.stellar.n_ly_young          best.galex.FUV          best.galex.NUV            best.sdss.up            best.sdss.gp            best.sdss.rp           best.sdss.ip    best.vista.vircam.Z    best.vista.vircam.Y    best.vista.vircam.J    best.vista.vircam.H   best.vista.vircam.Ks 
 SPEC301       4.830321001724393      0.6334144318904643       4.902432807648172        0.6428706685599316      4.8368445002028295       0.6342698777461697  0.00011866977823082018  3.8948384310347365e-06   0.0005611150095971486   7.718788838572738e-06   0.0009064672805453644  3.5012737794173794e-05   0.0028777804886944694   0.0001828037029216156   0.0013195197374473706  2.1761390592809538e-05   0.0008050350766889281   3.663669180755998e-05    0.00938886028516079    0.00036225561669324353   0.006629705197966942      0.000256059605876268    0.01154922772109573      0.0017514134952954649   0.005168968490342837    0.00024425671682179445   0.004139027215060499    0.00022028662324212383     62.732005890998        6.970222876777556                        0.0      0.6691599596648103                          0.44                          0.3                   0.132    1.3505994330872908      0.5367035082780384                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0           0.18994861135975688                 2.193419221309378        5000.0                20.0             5000.0               0.0                50.0             2000.0        2392.682980709974               0.0                     0.004                                   10.0   6765.402951917322             1.6155012234633463e+26                 0.82204  1.1090241618635923e+37         1.2326051578627778e+21            9.264120545877916e+21      29466166661.089542       4.243759084130484       4.307114114024532      4.249490412528384   2.393570111975737e+37  1.8428038464148064e+36   3.1867389293463937e+34     1.8109364571213423e+36  1.7150897070880006e+37    6.78480404887736e+36      8139741750.303362       8138687543.870218        1054206.4331432902      21326424952.864323        21284984238.10285          41440714.76147188   5.150031211093531e+53    8.95771894671316e+51    5.060454021626399e+53  0.00011706139418757705   0.0005578829073183702   0.0007667977016709391   0.0008704846320280554   0.0013353322816109872   0.003033258335301071   0.004323041004601815  0.0053769683429474874   0.006863428733478087   0.009080592334148763   0.010207341139458263 
 SPEC302       8.444720781576953      0.7022131008853177        8.57079191967816        0.7126964320821666        8.45612563917332       0.7031614614794718   0.0001133077202665233   3.342330090378633e-06   0.0006533275253022534   1.040709302795048e-05   0.0011336593875537209  3.2326472816892845e-05   0.0027868109805224608  0.00011324725794906437   0.0015555012435598725   6.752708641086109e-06   0.0010121648228840472  2.3279077053463577e-05   0.011284033425142288     8.369170694614654e-05    0.00820874254761226    0.00022760637549421487   0.013901319765185001      0.0008695684282754494   0.006155331818444743    0.00022876888696595691   0.004888449109473227    0.00016778590733991118  18.861093211694428        2.095677023521603                        0.0      0.6691599596648103                          0.44                          0.3                   0.132    1.3505994330872908      0.5367035082780384                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0           0.18994861135975688                 2.193419221309378        5000.0                20.0             5000.0               0.0                50.0             2000.0        2392.682980709974               0.0                     0.004                                   10.0   6095.621884944082             1.9817156575105084e+26                 0.96868  2.0648739716704522e+37         2.2949674094933293e+21           1.7248714720025755e+22       54862574392.55964       7.901385719258011       8.019345414547963      7.912056785983944   4.456549093828432e+37   3.431086380446375e+36     5.93333715891186e+34      3.371753008857256e+36   3.193297510574439e+37  1.2632515832539932e+37     15155252206.658411      15153289396.920427         1962809.737983751       39707322264.24583       39630164474.342865          77157789.90296489   9.588758988990781e+53  1.6678230587443505e+52    9.421976683116347e+53  0.00011138785962056457   0.0006514188194108745    0.000990128627002166   0.0011055211978294407   0.0015533026073857499   0.002886338223095167  0.0050188011730082395   0.006330378483295884   0.008400519197368894   0.011325913251093533   0.013386793625821326 
 SPEC303       2.505941766076532      0.3090588130058258      2.5433529414885006       0.31367274842224074       2.509326118232882      0.30947620652805097  0.00013259364120239974  3.3566297479942454e-06  0.00045447411367006084    7.91007804940863e-06   0.0007269667870084478  2.4422629876607263e-05   0.0026227024554621083   0.0001049006595467825   0.0012647366590189378   4.266568893485101e-05   0.0006218469852780748   3.577527565001541e-05   0.007512096839837973     0.0005917310320265883   0.005408470264522551     8.153601701052014e-05   0.008722342780772168      0.0012919013344057733   0.004236433632482329    0.00011936929835244196   0.003344447691780859     0.0001405367774534237  38.599045825572354        4.824880728196544                        0.0      0.6691599596648103                          0.44                          0.3                   0.132    1.3505994330872908      0.5367035082780384                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0           0.18994861135975688                 2.193419221309378        5000.0                20.0             5000.0               0.0                50.0             2000.0        2392.682980709974               0.0                     0.004                                   10.0   7448.857186463177              1.309368951538005e+26                  0.6937   5.719944927594585e+36          6.357330942724139e+20            4.778097822140764e+21      15197581470.680931      2.1887772225282918      2.2214534521670686       2.19173323412166  1.2345167663282698e+37   9.504514758397708e+35   1.6436045129849124e+34      9.340154307099217e+35   8.845811487048854e+36  3.4993561762338455e+36      4198183965.472903       4197640243.979066         543721.4938367791      10999397526.910408       10978023907.259287          21373619.65112266   2.656199559561219e+53   4.620066975454406e+51    2.609998889806675e+53  0.00012833802350390973  0.00044377882328754147   0.0005804947155069456    0.000696564359837373   0.0012914332228242998  0.0027017627993712588  0.0034489125440356765   0.004329982179680813  0.0054649340476729145   0.006986324487768202   0.007671127833431552 
 SPEC304       6.960278507022202       1.143553433511668       7.064188423711955        1.1606255293892174       6.969678579239757       1.1450978379271912  0.00027761353995112766  2.7442464419069312e-05   0.0011268221482801822    2.20135105537077e-05   0.0017581354124623794  2.7258833091613146e-05     0.00654666836277057  0.00016465170097244841   0.0029487285579539446  0.00016876321107019265   0.0015091433978823938  5.3654418717623127e-05   0.018034731941471007     0.0005472352455342586   0.013859857357767954    0.00027908134359956843   0.020002226681312057      0.0007391512382877274   0.010931179260731505    0.00019635728954207324   0.008678620809259407    0.00015785506590623103  116.27090389731023        14.53386298716378                        0.0      0.6691599596648103                          0.44                          0.3                   0.132    1.3505994330872908      0.5367035082780384                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0           0.18994861135975688                 2.193419221309378        5000.0                20.0             5000.0               0.0                50.0             2000.0        2392.682980709974               0.0                     0.004                                   10.0  7083.3102278199885             1.4657064721495035e+26                    0.76   1.840166557714124e+37          2.045220355301877e+21           1.5371644190790559e+22       48892221051.93151       7.041526969520574       7.146649843559766      7.051036770309197  3.9715705257497846e+37   3.057702552576646e+36    5.287648914785521e+34     3.0048260634287903e+36   2.845790769030368e+37   1.125779756719417e+37     13506000204.872002      13504250995.531116        1749209.3408835747       35386220916.87836        35317459730.19358           68761186.6847768   8.545273882864172e+53  1.4863242304337823e+52    8.396641459820795e+53   0.0002723988962453634   0.0011341570227867562   0.0015199473621659953    0.001764377476290409   0.0029086362349533745   0.006629967028040001   0.008705987184941134   0.011025678901024294   0.013982648272649133   0.018175825137848215   0.020131440322197353 
 SPEC305      0.5616101955442387    0.028080509777211937      0.5699944676063743      0.028499723380318715      0.5623686675494723      0.02811843337747362   0.0002849801241945869   1.652767864466372e-05  0.00045091416567079746   2.264091390198789e-05   0.0007990637607512621  2.9869957663856054e-05    0.002393045094392602  1.1706623496941213e-05   0.0019489836962915097  3.8222622761264155e-05   0.0005597255663954454  2.8078907817404333e-05  0.0038407006370577397    0.00021886228193590757  0.0038223028042281516    0.00010235855610003937   0.003910432890675346     0.00031921278157026866   0.003396521715912951     5.033628145156366e-05  0.0029264343338409812     2.995636548338001e-05   28.50036963958532        3.166707737731702                        0.0      0.6732378420032672                          0.44                          0.3                   0.132    1.3502912167145045      0.5372895119325493                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0           0.20027788228066784                1.8325088997980723        5000.0                20.0             5000.0               0.0                50.0             2000.0        2393.911898653397               0.0                    0.0001                                   10.0   9231.242585820923              7.301853982983136e+25                 0.42898   1.789905138292952e+36         2.1282612090606128e+20           1.1897088469894365e+21      3913372250.9431396      0.5636094178973883      0.5720235363267272     0.5643705899144801   3.467144722808252e+36  3.6411311839441335e+35    1.135524857829089e+34     3.5275786981612246e+35  2.4840414999955042e+36    9.83103222812748e+35      1128441508.620724       1128317725.328194        123783.29253014052      2784930737.0237565       2779410814.4093676          5519922.614388701  1.0124462134873697e+53  3.7111184609973673e+51    9.753350288773959e+52  0.00029150355360408047   0.0004593578562992053   0.0005701839288395493   0.0008105316089236582   0.0019622438971734486  0.0023940988229301146   0.002917780544117978  0.0033798249584212226  0.0037946581984312847   0.003793880999262231  0.0038495054735751657 
 SPEC306      15.740069674816171       1.165176944635849      15.975052991496757        1.1825718576589075      15.761327127589455        1.166750552274497    0.000380207810411875  1.0078429631815303e-05   0.0018559818998332906  2.5413852542700544e-05   0.0029346906033695472   7.132438705646863e-05    0.009559723732981903  0.00030228370865643185    0.004359684918470674   2.748595704788956e-05   0.0026090379358810504   7.483498602215922e-05   0.030367498403599046     0.0003986191654334169    0.02235525643560481    0.00044834210465801366    0.03508331466656549      0.0018105169741678914   0.017438905168237047     0.0003800259785681473   0.014079875947060325     0.0003129518418019688  17.978800390499295       1.9976444878332549                        0.0      0.6691599596648103                          0.44                          0.3                   0.132    1.3505994330872908      0.5367035082780384                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0           0.18994861135975688                 2.193419221309378        5000.0                20.0             5000.0               0.0                50.0             2000.0        2392.682980709974               0.0                     0.004                                   10.0   6660.111583348517             1.6682574112823052e+26                 0.84358   3.907324802791208e+37          4.342726579800149e+21            3.263944035640287e+22       103815487342.1196      14.951653621892019      15.174866684509713      14.97184629430812   8.433049691204886e+37   6.492584583257484e+36   1.1227549846823794e+35      6.380309084789246e+36    6.04262087514475e+37   2.390428816060136e+37     28678017957.545048      28674303767.101654         3714190.443390424       75137469532.82466        74991465200.18614         146004332.63852635   1.814464046702137e+54  3.1559923237479545e+52   1.7829041234646576e+54  0.00036878346279568006   0.0018350731197553903    0.002548632905536715   0.0028762636771758237    0.004357930061193251   0.009695845504657576   0.014249835949151829   0.017639347719678747    0.02263628440928648     0.0300539653308562    0.03400022193701512 
 SPEC307      0.3459614891423476    0.021102850168693357     0.35112634418059974       0.02141789437284877     0.34642872087440196     0.021131350223020377    0.000388913539183967   3.608261159307381e-05   0.0005433893429762289   4.771617972770746e-05   0.0013788946630065226  0.00012983397891513804     0.00380393175429596  5.6841343169897894e-05    0.002890850552411425   5.187304193039044e-05   0.0007046145072697136   7.551302417384665e-05   0.006586925678663052      0.001066373144896227   0.006202082207938211     0.0006005922602022782  0.0073578905238774455      0.0015962075018130014  0.0053409079391751844     0.0002141610645364131  0.0045576467311908425       8.9199739394915e-05  12.277304049641607        1.364144894404623                        0.0      0.6691599596648103                          0.44                          0.3                   0.132    1.3505994330872908      0.5367035082780384                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0           0.18994861135975688                 2.193419221309378        5000.0                20.0             5000.0               0.0                50.0             2000.0        2392.682980709974               0.0                     0.004                                   10.0   10407.51612422227             4.6492306281680436e+25                  0.2922   8.849413912907249e+35           9.83552352437723e+19            7.392267911618822e+20       2351240975.422159      0.3386290576304864      0.3436844468841789     0.3390863866861364  1.9099396910202168e+36  1.4704579537580893e+35   2.5428455743266093e+33     1.4450294980148232e+35  1.3685489674349743e+36  5.4139072358524255e+35      649507435.1812576       649423315.2008519         84119.98040563898        1701733543.59851        1698426798.350014         3306745.2484961874   4.109446792824994e+52   7.147775981882207e+50    4.037969033006172e+52   0.0003587408589314519   0.0004992386854199098   0.0006356755348389406   0.0012806636746176623   0.0028817494441914448  0.0038370306331140997   0.004622165696497186  0.0055011359280585665   0.006547033636024588   0.007197413930954984   0.008169512367944758 
 SPEC308       5.566368776434454      0.5299916658399568       5.649469031006197        0.5379039052407402       5.573886330284501       0.5307074360391745  0.00019022302652379588   4.891682385465185e-06   0.0008083871455860235  1.1508611330645957e-05    0.001271363576301281    3.25919821004753e-05    0.004519710968054313   0.0001781714698256542   0.0019977713073909475   3.863908816921864e-05   0.0011107891291593885   4.207277484866001e-05   0.013135355602468977      0.000421002855891838   0.009729171723025475    0.00021104495623823562   0.015057093643640362       0.001456522770728772   0.007642810237404011    0.00021617032764491517   0.006027417792642429     0.0002151708917323636   36.64335808447433        4.071484231608259                        0.0      0.6691599596648103                          0.44                          0.3                   0.132    1.3505994330872908      0.5367035082780384                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0           0.18994861135975688                 2.193419221309378        5000.0                20.0             5000.0               0.0                50.0             2000.0        2392.682980709974               0.0                     0.004                                   10.0   7006.893361557327             1.5004705764067025e+26                 0.77452  1.3610737569241005e+37         1.5127411923985338e+21           1.1369591204205616e+22      36162986829.942245       5.208244616070594       5.285998439227188      5.215278512123487  2.9375604038181105e+37  2.2616206578396316e+36    3.910993895401958e+34      2.222510718885612e+36  2.1048807333155671e+37   8.326796705025436e+36      9989673142.793097       9988379345.272831        1293797.5202639252       26173313738.79045        26122454730.24078          50859008.54967497   6.320486577118967e+53  1.0993553251162334e+52    6.210551044607344e+53  0.00018558001364238117   0.0007992716078171035    0.001076982299812913   0.0012428317935904158   0.0020027208797924957   0.004595922086805498   0.006141607897481707   0.007751222711470507   0.009836740961475222   0.012854324597127875    0.01427042773840533 
 SPEC309       2.917067447725669     0.24563193985927598      2.9606163136461516       0.24929897622590513      2.9210070378791864      0.24596367342012085  0.00023766620120016534   7.683158111928839e-06   0.0007037457342372359  2.0004804762290218e-05     0.00112555068037409  4.2313354593833394e-05    0.004214041802034154    7.24321108151844e-05   0.0022621767062366883    9.87601518084993e-05    0.000915382752386165   3.755120338605506e-05    0.01072846438266131     0.0008541176115272634    0.00836143206322422     0.0002553537968628807   0.011897133830838874      0.0013778103995707254   0.006601900918890672     0.0001414432396515733  0.0053253975443560845     0.0001188655416857137  11.398094386111103       1.4247617982638878                        0.0      0.6691599596648103                          0.44                          0.3                   0.132    1.3505994330872908      0.5367035082780384                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0           0.18994861135975688                 2.193419221309378        5000.0                20.0             5000.0               0.0                50.0             2000.0        2392.682980709974               0.0                     0.004                                   10.0    7775.84020768964             1.1822116387453263e+26                 0.63843   7.218673287507487e+36          8.023065892591791e+20            6.030045315189773e+21       19179620920.45144      2.7622761877209596       2.803514176725356     2.7660067274720803  1.5579823436904312e+37   1.199486842367534e+36   2.0742584313832534e+34     1.1787442580537016e+36  1.1163573058165696e+37   4.416250378738614e+36      5298183606.873612       5297497420.577575          686186.296037257      13881437340.966621       13854463448.877457         26973892.089165207  3.3521715767562623e+53   5.830607546816585e+51    3.293865501288097e+53  0.00023364623615790107   0.0006863103393574908   0.0008775965225740604   0.0010949278118355173   0.0022891940298161925   0.004278249055141765   0.005430822556769889   0.006719794109099764   0.008479192654707028   0.010627852174630541   0.011694490713685717 
 SPEC313      2.5807862511364457     0.16228853870276236       2.619314778993348        0.1647113424051271       2.584271683093542      0.16250771441280676  0.00039328018287532315   1.953747573497828e-05   0.0008935608524219119    3.92845828782055e-05   0.0014799852782260174   8.517639286183547e-05    0.005592239036863824   7.508484295180654e-05   0.0034750634501624364  0.00019466487229422605   0.0011110229858318737   5.910235795136668e-05   0.012689905733218406     0.0012354767228231621   0.010525758634673588     0.0004291772954065102    0.01385890178512923      0.0019146543385479874   0.008406978386999067    0.00015519895226640405   0.007006098672241252    0.00011854056277987695   31.27342403163335       3.1273424031633352                        0.0      0.6691599596648103                          0.44                          0.3                   0.132    1.3505994330872908      0.5367035082780384                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0           0.18994861135975688                 2.193419221309378        5000.0                20.0             5000.0               0.0                50.0             2000.0        2392.682980709974               0.0                     0.004                                   10.0    8284.47209430908             1.0050412807724577e+26                 0.55905   6.604007700115902e+36          7.339906769974939e+20            5.516590668049372e+21      17546488003.988914       2.527070070496953      2.5647966701193003     2.5304829570843848   1.425321106051727e+37  1.0973512760151618e+36   1.8976366026415946e+34     1.0783749099887459e+36   1.021300168335901e+37  4.0402093771582576e+36      4847046533.740898       4846418775.785625         627757.9552722422      12699441495.304672       12674764413.524672         24677081.780002594  3.0667362302321207e+53   5.334134902900699e+51    3.013394881203114e+53   0.0003826241204958672   0.0008645066035199391   0.0010635448130741152   0.0014287673179464219    0.003436606367169679  0.0056530624730474046  0.0071098688865641226   0.008540554285742494    0.01074405517755875     0.0130380319811048   0.014375622907608594 
 SPEC315      1.2140683287570306    0.060703416437851536      1.2321931406836621       0.06160965703418311      1.2157079657278445      0.06078539828639223   0.0005874434098190255   3.075358635953917e-05   0.0009447221812880163   4.357539218415448e-05   0.0016585854931977133  4.9012725015262295e-05    0.004982641501446524  1.4062801656904947e-05    0.004061983538896984  5.1467960708738576e-05   0.0011707045641692422    5.20997247985799e-05   0.008041086999712732    0.00013476811462799027   0.007991821199276283    0.00011653834364733182   0.008130322740456712     0.00015782919045622797  0.0071012830864127015    0.00010629877628665699   0.006109081356312568     6.423278019072084e-05  12.518391162901423       1.3909323514334915                        0.0      0.6732378420032672                          0.44                          0.3                   0.132    1.3502912167145045      0.5372895119325493                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0           0.20027788228066784                1.8325088997980723        5000.0                20.0             5000.0               0.0                50.0             2000.0        2393.911898653397               0.0                    0.0001                                   10.0   9181.958362633732              7.429782548206882e+25                 0.43526   3.878097272762238e+36           4.61119632208842e+20            2.577682211299235e+21       8478906467.724825      1.2211441264063443       1.239374572833599     1.2227933194615705   7.512087767186456e+36   7.889055465637847e+35    2.460284492227639e+34      7.643027016415084e+35   5.382047551273133e+36   2.130040215913322e+36     2444937356.4161954       2444669161.393507         268195.0226884593       6033969099.828292        6022009361.639521         11959738.188770868   2.193616195262968e+53   8.040693372285265e+51   2.1132092615401154e+53   0.0006052616083915031   0.0009631389136568403    0.001193876663846792    0.001687859447910337    0.004100385069384106   0.005000030850653873  0.0061057665948749925   0.007079379847715253    0.00795911390817696   0.007983240941062017    0.00807936435687738 
 SPEC317       5.428909739578964      0.2714454869789482       5.509957869791936        0.2754978934895968       5.436241650732073      0.27181208253660366  0.00019538617538289107  1.5538532172412487e-05   0.0008964397492732529  4.8669129676041224e-05   0.0014507474034995455   7.048866476664532e-05    0.004526663902369764   7.436375099326098e-05    0.002078775923249205   5.492297524345369e-05    0.001227627839790529  5.9971212195802236e-05    0.00981452640865551    0.00036153854139124483   0.008311325851186194    0.00026701824118398283   0.009676430624708897      0.0004930969534100335  0.0066741208903276835    0.00014287602515413128   0.005492432272847901     6.772017774058334e-05  10.485260680321689       1.1650289644801877                        0.0      0.6732378420032672                          0.44                          0.3                   0.132    1.3502912167145045      0.5372895119325493                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0           0.20027788228066784                1.8325088997980723        5000.0                20.0             5000.0               0.0                50.0             2000.0        2393.911898653397               0.0                    0.0001                                   10.0   6757.099394577859              1.619602375984326e+26                 0.82372  1.7308264518284355e+37         2.0580145384439792e+21           1.1504406006161213e+22       37842051306.94016       5.450065861740466       5.531429831454559      5.457426344893391  3.3527060569685393e+37  3.5209498162334597e+36    1.098045040819161e+35      3.411145312151543e+36   2.402051730927048e+37   9.506543260414911e+36     10911954888.987343      10910757912.720715        1196976.2666300514      26930096366.715134       26876719079.457657          53377287.25747832   9.790288043022928e+53   3.588627051090001e+52    9.431425337913926e+53  0.00020247191084216777   0.0009225447616657525     0.00126164606439269   0.0014884390984327117   0.0021006175719366755  0.0045372181937539694  0.0054428679329769965   0.006573025506100825   0.008138246447590036   0.009610799989495551   0.009451667737804448 
 SPEC318       4.369389541133857       0.662300787370548       4.434620106655936        0.6721882681042273       4.375290537364354       0.6631952451461555  0.00023188834572459226   4.869987932240281e-06   0.0007810748958863478   8.585825947389687e-06   0.0012705305044177573   4.822233102552518e-05    0.004448962695646293  0.00025893527977167475    0.002195124946661399    0.000112022336531463   0.0010926440028657827   7.719444159306091e-05   0.013618148970894237      0.001486549933566573   0.009271500206259262     0.0002049664133646594    0.01650291229100863       0.003206395034819623   0.007200604959227486     0.0003055960942163817  0.0056494998094959135      0.000353066051427153    128.924838537979       14.324982059775445                        0.0      0.6684865727948792                          0.44                          0.3                   0.132    1.3499805116216999      0.5359823138691819                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0            0.3121785777653814                1.9498189146414104        5000.0                20.0             5000.0               0.0                50.0             2000.0       2396.5486296927193               0.0                      0.05                                   10.0   7519.169476661964             1.2810685391119893e+26                 0.68151   9.442030792488856e+36         1.0810530317113524e+21            7.051803490700302e+21       35319270160.89689       5.086731345617886        5.16267109857647      5.093601134226445  2.2357804828870496e+37  1.0148102876375578e+36   1.8781893641118425e+34      9.960283939964394e+35  1.4631244883959867e+37   7.726559944910627e+36      9510432177.343964        9508368820.06221         2063357.281752859      25808837949.985115       25759965341.232338           48872608.7527758  3.2009237261661044e+53  4.2603612396965447e+51    3.158320113769139e+53  0.00022636445961259237   0.0007822613000979666   0.0011744956478589572   0.0013203068228734185   0.0020663243612613446   0.004154202358907667   0.005250664021885815   0.006856849514435307   0.009037421904031952   0.015274970748043359    0.02013571961354997 
 SPEC319      1.1689108972600883     0.05844554486300442      1.1863615544183437      0.059318077720917184       1.170489547717682       0.0585244773858841   0.0003037032513689339  2.0623556519509174e-06    0.000545772832566327   4.078042333185138e-06   0.0009414026267792342  2.4626079772025065e-06   0.0031845982483197383   6.343599511996616e-05    0.002303806704687031   4.613491213515812e-05   0.0007008634347115111  1.3635506455000797e-05   0.010658527599168846     0.0007252334719608437   0.007125151750465798     0.0001286651671383025   0.012890745821553286       0.000972581949048074  0.0050065662432364185     4.290202123958745e-05   0.004140964594860665    5.1542905022410247e-05  14.230215419224365        1.581135046580485                        0.0      0.6684865727948792                          0.44                          0.3                   0.132    1.3499805116216999      0.5359823138691819                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0            0.3121785777653814                1.9498189146414104        5000.0                20.0             5000.0               0.0                50.0             2000.0       2396.5486296927193               0.0                      0.05                                   10.0   9188.215189710512              7.413457627477896e+25                 0.43446   2.200617872953617e+36         2.5195688040831002e+20           1.6435367707693382e+21        8231726721.07538      1.1855449489727274      1.2032439356950841      1.187146064233592  5.2108477495710484e+36  2.3651793832412947e+35    4.377423855410274e+33      2.321405144687192e+35    3.41004808211562e+36  1.8007996674554278e+36     2216559921.1586146       2216079022.397288        480898.76132647577      6015166792.0932455        6003776240.771935         11390551.321309382   7.460270059027911e+52    9.92946040461254e+50    7.360975454981785e+52  0.00029996448234376416    0.000545846806203478   0.0007039974202552286   0.0009371984965770608   0.0022680748004671888   0.003146840875201954   0.004107991000374961   0.004958500163363883   0.007126377626043734   0.010876611808962142   0.013160462210478945 
 SPEC321      0.5935669060001895     0.03179314368811663      0.6024282594201766      0.032267783159598065      0.5943685365350454      0.03183608131574016  0.00046564730814447263    8.66098747472707e-06   0.0007054021652657936   4.636535768162949e-06    0.001545615964079833  5.1768151437082644e-05   0.0046387576063433925   0.0001730131522543448    0.003414622598754507   0.0001550504549976473   0.0009033531666981221   8.452384270764761e-06   0.012995038121603603      0.001415920918350146   0.010218261598190607     0.0005497886233936263   0.016541510229030214      0.0022505992523029258  0.0071315234933638635     7.978752575655521e-05   0.005657904630350645    0.00017795279273454822  27.171334914964632        3.396416864370579                        0.0      0.6684865727948792                          0.44                          0.3                   0.132    1.3499805116216999      0.5359823138691819                              0.0                                 0.0                                217.5                            35.0              2.0                  0.5                 0.5                     300.0               -4.0            100.0               0.02                       0.0                       0.0            0.3121785777653814                1.9498189146414104        5000.0                20.0             5000.0               0.0                50.0             2000.0       2396.5486296927193               0.0                      0.05                                   10.0  10401.145347284359              4.661749295136045e+25                 0.29288  1.1440192388133589e+36         1.3098299440403515e+20            8.544135302026308e+20        4279368014.45888      0.6163206464748134      0.6255216902210873     0.6171530066426095  2.7089255928088265e+36  1.2295686365761816e+35    2.275659562970137e+33     1.2068120409464802e+35  1.7727569421140897e+36   9.361686506947363e+35     1152306915.6866403      1152056914.3385458        250001.34809438486       3127061094.705083       3121139571.4763455          5921523.228737094   3.878316439744326e+52   5.161956500274071e+50    3.826696874741585e+52   0.0004575431812490854   0.0007044886328357887   0.0009045838825580092   0.0014937485360081051    0.003283709994936917   0.004489666450067871   0.005512072218444214   0.007051070023612832   0.010581362592244502   0.014065874802801921    0.01824591489076799 
